HITId,Input.text,Answer.sentiment.label
3KQC8JMJGCZWY62U4K9NK3EGMM73HQ,@DigisectChris How dare you do me like this on the one day I have immunity,Non-private
3QGTX7BCHP9L36PSOP3NZ7G5W8F5Z8,"With Special prosecutor probe ongoing, how do we know which elites have worked out an ""immunity deal""?",Non-private
3W0KKJIARRG91T98MM7GOC2JUP38KR,My timeline right now: -Oscar Isaac's sniper immunity -Ewan McGregor filming the Obi Wan movie in his backyard,Private
3NI0WFPPI9NKKPJGPE00LERJAW760X,@jay_says_that I hate her attitude toward immunity. Bitch its part of the game.,Non-private
32PT7WK7DMMFMQXSIOQXTIZIUUE3DH,@RevathyNS Yes. The power gets them possessions & immunity. Same like when Syria was overrun by Isis.,Non-private
34XASH8KLQTPX98STFM7PBPD84XMPT,@DiSuzie @KeepBritainTidy @Southsea_Beach Great community action. Well done #cleanup my immunity,Non-private
3N7PQ0KLI5WKEWBSEJ1HZ0H3U6F3EA,Benefits of music: - Stress relief - Boost immunity - Reduce heart disease - Enhances emotional strength - Boost self esteem,Non-private
3CIS7GGG65Q4DQOBT3XIM9737JYEUS,"@Barnes_Law Immunity granted in an investigative activity, that clarifies it greatly thank you.",Private
30P8I9JKOIS4UMKINSEKE1398X95V8,The first rule of CBB is to not vote out people you don?t like if they provide fireworks. India and Ann need immunity.,Non-private
3OZ4VAIBEXMC1LZ3CUIEFBMEQY3VJJ,@emullensemperfi The Daily Beast has a great article about what might happen even if he?s given immunity.,Non-private
35U0MRQMUJEQ2WQ0S7AJN730PSDOVV,"@BreitbartLondon Find him and give him immunity, welfare and citizenship.",Non-private
3538U0YQ1F1CKABO9ULNHI2367U3FS,@chrizzy76 If she's up ..... does she have immunity ?? can't remember. Oh how I want to hear the boos *rubs hands in glee* Mwahah ! ??,Non-private
3RIHDBQ1NE5XKSA4A2E2G2NMMDNHMJ,@WeSupport45 mr. President FBI gave immunity to a technician on Hillary's email maybe whoever gave immunity is crooked???,Private
3OB6JN3A9QWA9MO767QWU6PS9MLMRL,@glamfuneral In that case I'd recommend Xiu Xiu - Forget and Jon Hopkins - Immunity if you're not already familiar with them.,Non-private
3XH7ZM9YX21V225DHYMRPKJ89NE9R9,@Jim_Jordan Jim if the FBI gave immunity to the technician on deleting Hillary's emails maybe he's crooked???,Private
378G7J1SJL5H5UDGO3CJ4XS0SZ9EWR,"@Dave_724 Could be why you get angry, long term sleep deprivation increases stress levels, affects mood, immunity levels etc",Non-private
3JVP4ZJHDPZ0D9EHRF9PIHHOJN20IL,Me and my crew commit atrocities like we got immunity.,Non-private
3XD2A6FGFN173H5QWNMWFUO4VPX9SX,@Immunity4you One tea spoon of amla powder will much better protect from cough and cold. Also being good antioxident increase body immunity,Non-private
38VTL6WC4AKLYGFNS314L073QEB5YH,Me: *drinks special tea with immunity blends to not get sick* Me: *gets sick anyway*,Private
3DQYSJDTYLIWUUI6Y8856G6711FEXK,Finally catching up on #Survivor and I?m SO glad Chrissy won the final immunity challenge. SO glad,Non-private
36FFXPMST9VLKVVGNITF86CRHD2HOY,I have developed an immunity to my only weakness. Nothing can kill me now????,Non-private
31JUPBOORNBKLZRQ7MJH3CFYJP88LU,@LJay815 Don't think they said. Might be winning immunity?,Private
3BCRDCM0OD1MXFQKT7AI4Y6SOUCK6G,@MoRosement Yesss dig on Suarez's sub immunity. He stops running yet he's borderline obese ffs,Private
3R16PJFTS3Y8ISM6AJH370MES36K4V,@TVMohandasPai Journalists can even become pimps and enjoy immunity . Shame,Private
31MCUE39BKTIYA7JKER5Z32F7MU3GR,@PNN_Unleashed @Nick_Falco that's why he and Holder took immunity.,Non-private
3ZXNP4Z39RSGLLM7XHRBPCJ38517L5,@Raptors__ @sparkie237 @KingJohnnyy @AnaPandemonium @imhexalt do you think he'll build an immunity to sharp objects,Private
3V7ICJJAZAN7PPIC464A8X3O59YB43,@campbellclaret @theresa_may Immunity from war crimes charges in return for being bat-shit-crazy about Brexit. Blood soaked bastard.,Non-private
3YLTXLH3DFD35V7H2I6UX6HHRIYHPF,"@NYDailyNews Ok. But being in the cold drains your energy and can weaken immunity, making you more vulnerable to infection",Private
3MYASTQBG7I7TR3UGZ2T6QST4MSDQU,"?Levitate??? Gives full immunity to all ground-type moves Latias, Latios, Bronzong, Rotom, Cresselia",Private
39O6Z4JLX24DW54STYXF6KUT1WIXV9,@zmullis you can build immunity to flu though it?s cool,Private
3K2CEDRACB8NP11ZAWVRULQAX7ITM5,@Matts_Tweeting Yeah they can vote for guys. Think four of women have immunity,Non-private
3VLL1PIENQV7BGVAT4ZM8DGWD3JOZV,@_FraserThomas_ Jon Hopkins album 'Immunity'. Turn it up loud.,Non-private
3XEDXEGFX3VRJ445RIU1VXW1BRR0KW,India should have immunity for next two weeks - thta shouls detroy the house ?? #CBBUK,Non-private
3U74KRR67MST7JMZMXAR70FA2XSTN5,Still think that had young adults be given #flu jab. They get higher success hence herd immunity protects those where jab is less effective,Non-private
3UYRNV2KIT6A9ZUBJZZWG4JNOK88NW,"I have literally been ill for 3 weeks, what the fuck is an immunity ??",Non-private
3OJX0UFJ0ZENIUXULSHWUV6SGMI9UD,@mwewa_kunda Those people have developed a high immunity to diseases coz they are exposed to so much.,Non-private
3MZ3TAMYTLUOD3YGLSS42DIBSD1RIA,Patient presented with atrophied Vena cava inferior requesting Nuc Med scan of Genetic Immunity,Private
324N5FAHSXI7C55LUFIQGQMR5N3VKI,@poeticgyrl @exfkaty @DCPoliceDept Me too. I'm still laughing. Would I get immunity if I claim only the limit for my personal use ?????,Non-private
3M4KL7H8KVUKRE4YLX40ZJATFOD610,"@auguress whoa if it's for years, i'd assume she'dve built an immunity to it by now",Non-private
34ZTTGSNJXVO578W2VLJXB7RWEKHQ6,"@BatesPhysio But I also know people who?ve had chicken pox still get shingles later, does the vaccine provide longer immunity...?",Non-private
3KTZHH2ONIM4RH9B7YKW3PUNJUY8MW,@TheHeadJerk @bbusa617 @Comey Comey has an immunity deal from Mueller.,Private
3NZ1E5QA6Z8PL8MCIBNKDP9255TB58,"if your reaction to hearing ""you're not immune to criticism"" is to immediately block them you don't suddenly gain immunity to criticism",Non-private
3MD8CKRQZZUK8EIM3AD4EEXB5SQRJM,@PDotAlex @archillect make Chunks 4 armour and give him headshot immunity,Private
3ZC62PVYDHH50U9NTDYXU5REH7QXXC,@joshbearman @literaltiger But did he spend time building his immunity to iocane powder?,Non-private
3OQQD2WO8IDWU1DEA2R8KFFVMZM3IJ,@TomFitton @JudicialWatch @realDonaldTrump Has Mueller given Comey immunity for all his crimes or just ones this investigation?,Non-private
3GKAWYFRAP0MTF2FGMN46L2JZQ6DP3,Housemates clearly now there is a twist tonight either that or they must think everyone who doesn?t have immunity is up for eviction #cbb,Non-private
38O9DZ0A62URGZMU414E42KY7UR62H,@RachelleMDNA I thought just the guys couldn't have immunity or put anyone up.... huh #CBB,Non-private
37NXA7GVSTDIWBN3FFURVQZ6UN8VLL,@NYDailyNews @Lawrence hashtag Lawrencephalon Books bars from charity. Who says there's no immunity? hashtag co-opt the coopt,Non-private
3L7SUC0TTU1M9S48CU7HAAO50WM0M1,@LyndaKelly It was only the guys competing for immunity not the women. They were already immune,Non-private
3QX22DUVOOO22T5OFRV6V3EVUSYVMN,"If you're a musician/producer and haven't heard @Jon_Hopkins_ - Immunity, you owe yourself to do so. It truly is a work of art.",Non-private
3DGDV62G7OGZQ54ZJX3NA2BF2ZGP25,"@pier_network Agreed, interesting that the focus is on protection of the vulnerable individual, but not on herd immunity.",Private
3OEWW2KGQJI48FQE1MAPHLXTPLADOM,@CookedKitfo It?s hit everywhere man! I just made an essential oil immunity thing to help fight it,Non-private
3FDWKV9VCN92PEGOA1L1ZHCCGLPMUP,Benefits of music: - Stress relief - Boost immunity - Reduce heart disease - Enhances emotional strength - Boost self esteem,Non-private
3SD15I2WD21G1HID81IJNCPQD8R63S,@calistatkins It?s a lot of energy developing immunity to these scary scary diseases! Plus the event itself. Totally normal??,Non-private
32XN26MTXZQ23AMNCI62AX9G0RW0LZ,@fakeplasticbeez I have a feeling she's got immunity through one of the challenges.,Non-private
302U8RURJZ88KBQORSA68I3VZI8VNN,"@AlfieS12 @AndiMcLellan As for whether it was shit or not, Gemma won immunity, therefore it wasn't shit",Private
3HUR21WDDUWU0ZZXY9KZDJYNJDKXYI,"@The_JamesJordan @bbuk Please please pretty please big bro,use these photos as part of an immunity challange",Non-private
3IZPORCT1FGOH8NWFAAJ21HWS0MHR7,@latha_venkatesh @TVMohandasPai @rahulkanwal Why cant everybody who commits crime then claim immunity Saying he/she is a journo?,Non-private
3W9XHF7WGK2SZD1WPKIBF8Y682NTK0,"@SethAbramson Do you think Trump and team would try to ask for immunity to testify, that would be worse for obvious reasons correct?",Private
3X55NP42EONOBN0INXHSTCG78DGP3G,Get vaccinated please. Not only do you build self immunity but you also contribute to the HERD IMMUNITY.,Private
379OL9DBSSL4Z3HZVTELXGC5CAT9YB,"@TeaPainUSA @auntymimi69 If #Sessions does not have an immunity idol, he was voted off the island. #survivorwhitehouse edition",Private
31S7M7DAGGX3JJJEAKUCU8BLX2STL3,"Singing in the shower helps boost your immunity, lower your blood pressure, reduce stress, and improve your mood.",Non-private
32W3UF2EZOSQZUAII605JH96NUXC4A,"Accede! Exclaimed the desperate, complex insufficiency, eyeing the accusative immunity. 18.37;8 0.",Private
3087LXLJ6MNG3ICRQ734FK4W3V9F08,@thehill American authors lied to have the highest immunity???,Private
3ZFRE2BDQ9LU5P92UVMIRQ7PP7OXZ9,@TexRipples @sixfootcandy You possess neither impunity nor immunity for this crime.,Private
3MXX6RQ9EVC9TJJMNBMB3H8DMDCP41,"@Alt_Spicerlies @jeffsessions @realDonaldTrump Yes, he should ask for immunity, if his absence doesn't mean, he's indicated already.",Non-private
3FI30CQHVKQL4CMQNUXP5VN2104B6O,The evil fuckers at @Nestle single handedly dropped world IQ and world immunity by aggressively promoting baby formula over breast milk.,Private
3VCK0Q0PO5LSRAP8OVMHNPD55MW0N1,@realDonaldTrump Don?t screw your voters and give in on DACA and Immigration immunity,Non-private
3I7SHAD35M30R34SXTSQPPYS8AR7M7,@ZeusOfOlympus7 @newscientist Immunity does not play a role. Your just lucky.,Non-private
35U0MRQMUJEQ2WQ0S7AJN730PSDVO2,"@tds153 Sadly, he'll get immunity so no jail, just disgrace which will mean a Fox show a year or so later and several book deals",Private
3EQVJH0T40S1XN0OJZFE2GIEGLJHTK,@FoxNews @ThomTillis Hey for all you know we could get a mexican defector with an immunity to anthrax!!! Lol,Private
3MGHRFQY2LWM39TMVXVS45BC96ZY0O,"Singing in the shower helps boost your immunity, lower your blood pressure, reduce stress, and improve your mood.",Non-private
391FPZIE4CTGX0FDJ45O7C4GZZQHUB,"@ShekharGupta @scrutinari @thetribunechd Immunity is only for ""northkorean"" channels. But they never offend.",Private
3ZQX1VYFTDCSRKUNKEZ9VTJSEUD8OB,DYK joining the DSA gives you Mick Jager level immunity to drug side effects?,Private
3ZZAYRN1I6YBP4MBNCA4MPFFS7XTOK,"In tingle immunity at the moment :( can?t sleep, and end up waking after 9 I the morning, which isn?t productive.",Private
3RWB1RTQDJUACK6OZECOKTOIOZ98PS,@liannenuhnuh *has been building up an immunity for detergent over the last 5 years* delicious,Private
37SOB9Z0SS4YK2LKV5OLCV7N33G3LX,@Rinoaaa Sit next to him long enough and you will eventually gain immunity to all of his diseases.,Private
3LEG2HW4UFUNZSF55U7IY8XB0TTF2S,hold on a hot second did suhyun not get elimination immunity ????????,Private
3O4VWC1GEWDSPCXKSKC8WGUVZEB3JV,B: Tomorrow the immunity challenge will be at 7PM EST #DisasterIsland,Private
3WPCIUYH1AFKL7VMX3WOBV3GOTRDT8,@QuestionWiki Hopefully he will get his ambassadorship soon and then immunity likely kicks in. Next stop the White House.,Non-private
3EPG8DX9LKXRP2NM1G5L89ERM97P56,@CNN It doesn?t take a genius to know that if the FBI granted 7 immunity deals to Clinton insiders that there is a cover up!,Private
3YKP7CX6G2M48C0V642HB9NYWBOB7N,@Brasilmagic Immunity.... he better get asylum in saudi arabia,Private
307L9TDWJYZO82O57I40PNBC8YG3NZ,@Idubbbz how about instead of creating new rules they enforce the ones they have rather than giving others immunity,Non-private
30Y6N4AHYP375SIUTERTBG2Y08UDRV,@CNoibat @KeellsRBLX @Lolonze_Rblx @JuabobYT oh noes i am disqualified jeff can i use my immunity dog lol,Non-private
3KI0JD2ZU1PY20J0ADL90T16IAD67X,Being a joke doesn't give you a racism immunity card If that was remotely true then we'd still be blackfacing,Private
30U1YOGZGA3J67I783RY1Q7UMADDSJ,@ConservativeTht Way to go Rahm. Your teacher?s union must be making you proud. Guess they have immunity in your sanctuary city.,Private
3X0EMNLXEPW8NW2177NYC78QZX9VPJ,"@RebellingHunter ""I'm sure as a demon I could find a way to rewire that immunity"" Her smile began to turn sinister",Non-private
3R5OYNIC2CGTA4YC2CNJBPK52CTTP1,@potus No interview with Muellar. Unless of course the give you and all your staff immunity like HRC #Dobbs,Non-private
3SA4EMRVJV9SUV1L4AZ9REI051X0PX,Stay warm and take your vitamins - time to build up immunity as the weather shifts.,Non-private
3538U0YQ1F1CKABO9ULNHI2367TF33,@realDonaldTrump So will there be a rose? Immunity necklace? Medallion of power? Phone a friend? Do tell!,Non-private
3XABXM4AJ1CVCW73ZRRDKYESTVV8QJ,@freeradicalfem @Throwaway_Gay ...inside a stinging sea anemone. Their natural immunity will protect them!,Non-private
3L21G7IH473MAYE4RGZSIAUMEY5Y1R,People really ask me if I wear sunscreen like I'm SuperNigga and my super power is immunity to skin cancer.,Private
359AP8GAGGRNIHS1K4YCMTTGEWNC7U,"15. if you got full immunity for it, which crime would you stays committing?",Non-private
3Y3N5A7N4GGJ6N0TK2IQ22IPC90MYN,@camerasubject You forgot how average abuses his immunity power.,Non-private
3BFF0DJK8XJQNWE4UTRD6UPGPW0TSH,"@mattycarrrr @Samir_Dathi @KhuramAhmed_ I have many. No wisdom teeth, bubonic plague immunity, etc.",Private
329E6HTMSW9N0W32A5CKXVU8E3B3KU,@InkedAmby You will have amazing immunity by the time she?s in kindergarten ??,Private
34R3P23QHS8TP44IE4KPP0PDKF1HWA,#cbb #cbbuk time ... men are fighting for immunity...gonna LOVE the labour simulator @bbuk and #cbbanne has TOLD @bbuk off !!,Private
3B623HUYJ4X7PCMGRVGIFYTTBJG8S8,@BettyFckinWhite More like... ?you get immunity?; ?you get immunity?; ?you get immunity? and you ?you get immunity? ~ literally,Private
3H5TOKO3D9Q1JD1H8FN2XHHWR8N64D,New Research Suggests Immunity to CRISPR Gene Editing Poses a Challenge,Private
3PA41K45VNB6C615P9KI6TSNDF2P7L,"@OrwellNGoode Eat red meat, or if you want immunity from the Archon virus, pork.",Private
3X55NP42EONOBN0INXHSTCG78DH3PV,@LouisLeVau @WeWuzMetokur Do thoes facts give you some type of immunity?,Non-private
33EEIIWHK7ETN83G7K2NCCY04TVVQA,@JahanZaiiib Then you should definitely try sipping a little immunity boost hogi bemaar honay walay bhi hogay tu nhi hogay ??,Private
33W1NHWFYHSNO80IPLLL2NMJCB0TZM,"With Special prosecutor probe ongoing, how do we know which elites have worked out an ""immunity deal""?",Private
3MDWE879UH98MVOOL101P5E4R1CB9Z,Hello everybody! It?s time for your next immunity challenge! This is make or break for Luzon with only 4 members so let?s get to it.,Private
3XJOUITW8UYEAGZR2P28BUAF78FTQS,@kanyewesticle You can get symptoms because you are injecting your body with the sickness so your body builds an immunity to it.,Private
3GONHBMNHV5JBDAYGOK9G9RRI34MZE,1.) ?Waning immunity over time in persons who received the acellular pertussis vaccine (DTaP).?,Non-private
371DNNCG44984CZVGVL8P3PFD2U8TX,@serenawilliams @alexisohanian Same. My daughter is getting all this mother?s milk immunity and here i am. SOL. #newmom,Non-private
3UEDKCTP9VX51F4PCHFAAC6OJ5WK7F,"Someone enlighten me, has this bitch India won immunity? #CBB #CBBUK",Private
304QEQWKZPRA9VPKPAMU2EDAVW10OG,@_drudgereport_ She?s going to be indicted and will testify in exchange for immunity,Non-private
3CO05SML7VCD68H0H23YW9IF6JL0RP,@cottagechicks @MzMelvin1 @jimsciutto @FBI He has the most to gain and he could've made a closed door immunity deal for his testimony.,Non-private
3T2HW4QDUVERW0GUZ1WW0PKM9MBC96,@wanmbel @mbarakanamozo Diplomatic ghost immunity you mean,Non-private
3Q2T3FD0ONFIQK35VHP0C8MC3863MZ,"@py_bun @_Tobiased Legend says if you get more than half the hours of the opponent, you gain immunity to the intimidation debuff",Private
3A9LA2FRWSL8E498O9GBRJ3KTH7HX3,@UnlawfulExile thank you and gyra is the ground immunity since i dont have to auto mega haha,Non-private
306W7JMRYY588Q5EG9UNP9JT7VUB8A,@bcombs37 Thanks for reminding me he voted in favor of gun manufacturer legal immunity!,Non-private
33J5JKFMK659BZ1XNAWHTH6HD933QM,@HuIIabaloo @the_daddyrabbit Hahaha - haven?t you heard? The mosquito larvae in stagnant water gives you a natural immunity to malaria.,Non-private
37VHPF5VYCARIVXKU9QI0TPBPGTC8H,@DineshDSouza And she would have gotten immunity had she won,Non-private
37MQ8Z1JQE3TZJW0AKZ6NT4R64JY28,?Introgression from Archaic Hominins at Human Innate Immunity Genes. Am J Hum Genet. 2016 Jan 7;98(1):5-21. doi: 10.1016/j.ajhg.2015.? [2/3],Private
39XCQ6V3KYBJFW5HMK6C29NAR4I65I,"@DRUDGE_REPORT Perjury charge as with Flynn, plus security violation as with Petraeus. But, did Comey grant her immunity?",Non-private
302OLP89DZE51JQZR7AWWKV6F4TCAL,"@DineshDSouza Of coz she deserves immunity, it's their main-stream logic all the way!",Non-private
33TGB4G0LPOYJD03O3X052684B2TXP,@Patient_Dignity @KrustyAllslopp I am someone considered at risk (compromised immunity) but missed my surgery's 'mass vaccine session,Non-private
3BJKPTD2QCJEMHERF4R8GKKK3UHTRT,Fantastic help to us in Washington. Astronauts in the?? Immunity in that stadium.,Private
3HJ1EVZS2OQ9N0GX0PLHY7GM9V53RN,"On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.",Private
